,ori_node,des_node,ori_layer,des_layer
22326,82780.0,37778.0,5.0,5.0
22327,82864.0,44808.0,5.0,5.0
22328,82880.0,17170.0,5.0,5.0
22329,82905.0,134397.0,5.0,5.0
22330,82914.0,1557.0,5.0,5.0
22331,82976.0,46009.0,5.0,5.0
22332,82997.0,17745.0,5.0,5.0
22333,83013.0,35512.0,5.0,5.0
22334,83190.0,41705.0,5.0,5.0
22335,83232.0,4366.0,5.0,5.0
22336,83245.0,31295.0,5.0,5.0
22337,83248.0,11724.0,5.0,5.0
22338,83252.0,34835.0,5.0,5.0
22339,83255.0,38299.0,5.0,5.0
22340,83285.0,6534.0,5.0,5.0
22341,83454.0,44164.0,5.0,5.0
22342,83534.0,9119.0,5.0,5.0
22343,83617.0,127959.0,5.0,5.0
22344,83664.0,149737.0,5.0,5.0
22345,83902.0,154228.0,5.0,5.0
22346,84053.0,185057.0,5.0,5.0
22347,84127.0,43501.0,5.0,5.0
22348,84186.0,55369.0,5.0,5.0
22349,84197.0,13434.0,5.0,5.0
22350,84197.0,14792.0,5.0,5.0
22351,84206.0,19413.0,5.0,5.0
22352,84240.0,51024.0,5.0,5.0
22353,84325.0,36271.0,5.0,5.0
22354,84326.0,6808.0,5.0,5.0
22355,84407.0,133336.0,5.0,5.0
22356,84417.0,25571.0,5.0,5.0
22357,84419.0,74596.0,5.0,5.0
22358,84424.0,40237.0,5.0,5.0
22359,84537.0,31956.0,5.0,5.0
22360,84582.0,32118.0,5.0,5.0
22361,84623.0,30231.0,5.0,5.0
22362,84644.0,20014.0,5.0,5.0
22363,84644.0,40960.0,5.0,5.0
22364,84644.0,203846.0,5.0,5.0
22365,84715.0,35134.0,5.0,5.0
22366,84792.0,12281.0,5.0,5.0
22367,84853.0,2008.0,5.0,5.0
22368,84853.0,10286.0,5.0,5.0
22369,84853.0,48493.0,5.0,5.0
22370,84916.0,10728.0,5.0,5.0
22371,84940.0,18467.0,5.0,5.0
22372,85024.0,43119.0,5.0,5.0
22373,85025.0,43119.0,5.0,5.0
22374,85031.0,216347.0,5.0,5.0
22375,85042.0,14999.0,5.0,5.0
22376,85074.0,159834.0,5.0,5.0
22377,85169.0,588.0,5.0,5.0
22378,85317.0,36634.0,5.0,5.0
22379,85446.0,38448.0,5.0,5.0
22380,85454.0,24798.0,5.0,5.0
22381,85643.0,41409.0,5.0,5.0
22382,85946.0,35642.0,5.0,5.0
22383,86040.0,34002.0,5.0,5.0
22384,86064.0,29098.0,5.0,5.0
22385,86076.0,41861.0,5.0,5.0
22386,86182.0,12355.0,5.0,5.0
22387,86245.0,36647.0,5.0,5.0
22388,86424.0,29026.0,5.0,5.0
22389,86580.0,8969.0,5.0,5.0
22390,86586.0,47444.0,5.0,5.0
22391,86605.0,112358.0,5.0,5.0
22392,86608.0,2003.0,5.0,5.0
22393,86623.0,43424.0,5.0,5.0
22394,86662.0,37326.0,5.0,5.0
22395,86662.0,113950.0,5.0,5.0
22396,86673.0,23429.0,5.0,5.0
22397,86683.0,38159.0,5.0,5.0
22398,86828.0,4681.0,5.0,5.0
22399,86839.0,1902.0,5.0,5.0
22400,86917.0,239289.0,5.0,5.0
22401,86984.0,44931.0,5.0,5.0
22402,86987.0,43877.0,5.0,5.0
22403,87192.0,76982.0,5.0,5.0
22404,87192.0,86662.0,5.0,5.0
22405,87312.0,1835.0,5.0,5.0
22406,87344.0,61419.0,5.0,5.0
22407,87438.0,145253.0,5.0,5.0
22408,87450.0,5902.0,5.0,5.0
22409,87553.0,6235.0,5.0,5.0
22410,87553.0,64350.0,5.0,5.0
22411,87608.0,40089.0,5.0,5.0
22412,87609.0,23108.0,5.0,5.0
22413,87660.0,48626.0,5.0,5.0
22414,87667.0,37785.0,5.0,5.0
22415,87709.0,47445.0,5.0,5.0
22416,87776.0,177737.0,5.0,5.0
22417,87851.0,8331.0,5.0,5.0
22418,87953.0,28290.0,5.0,5.0
22419,88054.0,10940.0,5.0,5.0
22420,88295.0,39016.0,5.0,5.0
22421,88407.0,173560.0,5.0,5.0
22422,88548.0,28327.0,5.0,5.0
22423,88650.0,20571.0,5.0,5.0
22424,88782.0,3313.0,5.0,5.0
22425,88868.0,36237.0,5.0,5.0
22426,88869.0,246332.0,5.0,5.0
22427,88947.0,43322.0,5.0,5.0
22428,89045.0,113523.0,5.0,5.0
22429,89071.0,37991.0,5.0,5.0
22430,89079.0,251253.0,5.0,5.0
22431,89135.0,31899.0,5.0,5.0
22432,89271.0,44894.0,5.0,5.0
22433,89354.0,96362.0,5.0,5.0
22434,89429.0,7602.0,5.0,5.0
22435,89450.0,5976.0,5.0,5.0
22436,89450.0,40963.0,5.0,5.0
22437,89514.0,179499.0,5.0,5.0
22438,89584.0,40961.0,5.0,5.0
22439,89584.0,224090.0,5.0,5.0
22440,89592.0,29298.0,5.0,5.0
22441,89593.0,31767.0,5.0,5.0
22442,89735.0,138105.0,5.0,5.0
22443,89752.0,25070.0,5.0,5.0
22444,89880.0,25804.0,5.0,5.0
22445,89903.0,9629.0,5.0,5.0
22446,90026.0,47794.0,5.0,5.0
22447,90058.0,19649.0,5.0,5.0
22448,90100.0,150820.0,5.0,5.0
22449,90120.0,27003.0,5.0,5.0
22450,90148.0,1489.0,5.0,5.0
22451,90181.0,33541.0,5.0,5.0
22452,90216.0,134669.0,5.0,5.0
22453,90256.0,49149.0,5.0,5.0
22454,90299.0,33257.0,5.0,5.0
22455,90302.0,218350.0,5.0,5.0
22456,90303.0,23348.0,5.0,5.0
22457,90304.0,5729.0,5.0,5.0
22458,90334.0,26173.0,5.0,5.0
22459,90383.0,42649.0,5.0,5.0
22460,90505.0,13851.0,5.0,5.0
22461,90523.0,37940.0,5.0,5.0
22462,90620.0,32505.0,5.0,5.0
22463,90854.0,27991.0,5.0,5.0
22464,90907.0,45293.0,5.0,5.0
22465,90907.0,246907.0,5.0,5.0
22466,90929.0,120897.0,5.0,5.0
22467,90930.0,50054.0,5.0,5.0
22468,90992.0,6636.0,5.0,5.0
22469,90992.0,29796.0,5.0,5.0
22470,91139.0,224090.0,5.0,5.0
22471,91216.0,33165.0,5.0,5.0
22472,91300.0,8342.0,5.0,5.0
22473,91454.0,42129.0,5.0,5.0
22474,91465.0,39667.0,5.0,5.0
22475,91488.0,31596.0,5.0,5.0
22476,91496.0,4366.0,5.0,5.0
22477,91496.0,25290.0,5.0,5.0
22478,91589.0,82023.0,5.0,5.0
22479,91619.0,39791.0,5.0,5.0
22480,91809.0,22549.0,5.0,5.0
22481,91836.0,88407.0,5.0,5.0
22482,91916.0,96010.0,5.0,5.0
22483,91942.0,5523.0,5.0,5.0
22484,92010.0,39838.0,5.0,5.0
22485,92050.0,123399.0,5.0,5.0
22486,92063.0,23348.0,5.0,5.0
22487,92103.0,2132.0,5.0,5.0
22488,92103.0,33284.0,5.0,5.0
22489,92103.0,191037.0,5.0,5.0
22490,92107.0,42695.0,5.0,5.0
22491,92169.0,33872.0,5.0,5.0
22492,92288.0,39973.0,5.0,5.0
22493,92340.0,38471.0,5.0,5.0
22494,92343.0,206857.0,5.0,5.0
22495,92436.0,12556.0,5.0,5.0
22496,92542.0,3789.0,5.0,5.0
22497,92546.0,43119.0,5.0,5.0
22498,92546.0,129730.0,5.0,5.0
22499,92590.0,39687.0,5.0,5.0
22500,92603.0,23601.0,5.0,5.0
22501,92603.0,47088.0,5.0,5.0
22502,92613.0,39973.0,5.0,5.0
22503,92630.0,44699.0,5.0,5.0
22504,92630.0,47838.0,5.0,5.0
22505,92642.0,25210.0,5.0,5.0
22506,92804.0,43845.0,5.0,5.0
22507,92884.0,42457.0,5.0,5.0
22508,92913.0,8144.0,5.0,5.0
22509,92913.0,233578.0,5.0,5.0
22510,92917.0,18485.0,5.0,5.0
22511,92936.0,27504.0,5.0,5.0
22512,92939.0,137197.0,5.0,5.0
22513,92940.0,22945.0,5.0,5.0
22514,92996.0,26777.0,5.0,5.0
22515,93031.0,244452.0,5.0,5.0
22516,93031.0,246444.0,5.0,5.0
22517,93041.0,8974.0,5.0,5.0
22518,93260.0,191771.0,5.0,5.0
22519,93275.0,14441.0,5.0,5.0
22520,93330.0,16766.0,5.0,5.0
22521,93418.0,255446.0,5.0,5.0
22522,93563.0,206766.0,5.0,5.0
22523,93589.0,30971.0,5.0,5.0
22524,93648.0,102556.0,5.0,5.0
22525,93786.0,22307.0,5.0,5.0
22526,93846.0,42809.0,5.0,5.0
22527,93852.0,241484.0,5.0,5.0
22528,93984.0,37223.0,5.0,5.0
22529,94085.0,228259.0,5.0,5.0
22530,94106.0,40447.0,5.0,5.0
22531,94110.0,10832.0,5.0,5.0
22532,94111.0,27225.0,5.0,5.0
22533,94175.0,23747.0,5.0,5.0
22534,94252.0,21696.0,5.0,5.0
22535,94360.0,8011.0,5.0,5.0
22536,94594.0,43318.0,5.0,5.0
22537,94595.0,29072.0,5.0,5.0
22538,94636.0,42667.0,5.0,5.0
22539,94778.0,26901.0,5.0,5.0
22540,94793.0,41409.0,5.0,5.0
22541,94941.0,7920.0,5.0,5.0
22542,94994.0,16060.0,5.0,5.0
22543,94998.0,26364.0,5.0,5.0
22544,95042.0,46043.0,5.0,5.0
22545,95147.0,228956.0,5.0,5.0
22546,95147.0,229285.0,5.0,5.0
22547,95198.0,10306.0,5.0,5.0
22548,95232.0,26759.0,5.0,5.0
22549,95268.0,143717.0,5.0,5.0
22550,95269.0,14985.0,5.0,5.0
22551,95494.0,22272.0,5.0,5.0
22552,95562.0,32519.0,5.0,5.0
22553,95581.0,201819.0,5.0,5.0
22554,95653.0,1572.0,5.0,5.0
22555,95668.0,37045.0,5.0,5.0
22556,95789.0,40508.0,5.0,5.0
22557,95848.0,38448.0,5.0,5.0
22558,95915.0,203848.0,5.0,5.0
22559,96005.0,35211.0,5.0,5.0
22560,96010.0,251555.0,5.0,5.0
22561,96032.0,165481.0,5.0,5.0
22562,96059.0,5539.0,5.0,5.0
22563,96059.0,96460.0,5.0,5.0
22564,96059.0,125334.0,5.0,5.0
22565,96113.0,131775.0,5.0,5.0
22566,96121.0,92603.0,5.0,5.0
22567,96185.0,8986.0,5.0,5.0
22568,96216.0,214639.0,5.0,5.0
22569,96341.0,43239.0,5.0,5.0
22570,96342.0,30658.0,5.0,5.0
22571,96342.0,44990.0,5.0,5.0
22572,96362.0,222533.0,5.0,5.0
22573,96364.0,189580.0,5.0,5.0
22574,96454.0,251661.0,5.0,5.0
22575,96460.0,8142.0,5.0,5.0
22576,96460.0,110479.0,5.0,5.0
22577,96460.0,122964.0,5.0,5.0
22578,96508.0,80989.0,5.0,5.0
22579,96525.0,40957.0,5.0,5.0
22580,96554.0,42943.0,5.0,5.0
22581,96635.0,40921.0,5.0,5.0
22582,96654.0,26867.0,5.0,5.0
22583,96671.0,15927.0,5.0,5.0
22584,96721.0,42656.0,5.0,5.0
22585,96802.0,87709.0,5.0,5.0
22586,96827.0,31907.0,5.0,5.0
22587,96828.0,87608.0,5.0,5.0
22588,96850.0,45954.0,5.0,5.0
22589,96867.0,37002.0,5.0,5.0
22590,97064.0,40959.0,5.0,5.0
22591,97173.0,18486.0,5.0,5.0
22592,97177.0,22958.0,5.0,5.0
22593,97236.0,32686.0,5.0,5.0
22594,97243.0,51046.0,5.0,5.0
22595,97259.0,41399.0,5.0,5.0
22596,97311.0,43853.0,5.0,5.0
22597,97382.0,191261.0,5.0,5.0
22598,97437.0,196298.0,5.0,5.0
22599,97600.0,42945.0,5.0,5.0
22600,97733.0,166757.0,5.0,5.0
22601,97738.0,49002.0,5.0,5.0
22602,97738.0,254292.0,5.0,5.0
22603,97743.0,5901.0,5.0,5.0
22604,97743.0,12738.0,5.0,5.0
22605,97766.0,74256.0,5.0,5.0
22606,97779.0,32033.0,5.0,5.0
22607,97807.0,98127.0,5.0,5.0
22608,97849.0,168995.0,5.0,5.0
22609,97949.0,36729.0,5.0,5.0
22610,98127.0,18584.0,5.0,5.0
22611,98144.0,28293.0,5.0,5.0
22612,98195.0,55619.0,5.0,5.0
22613,98195.0,63451.0,5.0,5.0
22614,98231.0,1166.0,5.0,5.0
22615,98263.0,44650.0,5.0,5.0
22616,98419.0,69400.0,5.0,5.0
22617,98458.0,40066.0,5.0,5.0
22618,98548.0,93275.0,5.0,5.0
22619,98620.0,27190.0,5.0,5.0
22620,98725.0,226857.0,5.0,5.0
22621,98744.0,35735.0,5.0,5.0
22622,98785.0,167964.0,5.0,5.0
22623,98911.0,49010.0,5.0,5.0
22624,98937.0,16682.0,5.0,5.0
22625,98937.0,60319.0,5.0,5.0
22626,98959.0,1835.0,5.0,5.0
22627,98997.0,1024.0,5.0,5.0
22628,98997.0,39312.0,5.0,5.0
22629,99067.0,12048.0,5.0,5.0
22630,99162.0,21696.0,5.0,5.0
22631,99165.0,245798.0,5.0,5.0
22632,99448.0,82997.0,5.0,5.0
22633,99471.0,19971.0,5.0,5.0
22634,99631.0,187058.0,5.0,5.0
22635,99681.0,28622.0,5.0,5.0
22636,99705.0,49054.0,5.0,5.0
22637,99849.0,49827.0,5.0,5.0
22638,99926.0,36731.0,5.0,5.0
22639,100037.0,7300.0,5.0,5.0
22640,100037.0,189240.0,5.0,5.0
22641,100059.0,197668.0,5.0,5.0
22642,100137.0,15981.0,5.0,5.0
22643,100165.0,10756.0,5.0,5.0
22644,100217.0,49991.0,5.0,5.0
22645,100258.0,10732.0,5.0,5.0
22646,100258.0,22135.0,5.0,5.0
22647,100272.0,47274.0,5.0,5.0
22648,100449.0,46557.0,5.0,5.0
22649,100467.0,26805.0,5.0,5.0
22650,100482.0,39932.0,5.0,5.0
22651,100664.0,193490.0,5.0,5.0
22652,100673.0,3421.0,5.0,5.0
22653,100695.0,33348.0,5.0,5.0
22654,100721.0,73448.0,5.0,5.0
22655,100859.0,14293.0,5.0,5.0
22656,100876.0,1045.0,5.0,5.0
22657,100877.0,219237.0,5.0,5.0
22658,101017.0,189082.0,5.0,5.0
22659,101058.0,30855.0,5.0,5.0
22660,101115.0,47846.0,5.0,5.0
22661,101147.0,50518.0,5.0,5.0
22662,101156.0,18367.0,5.0,5.0
22663,101158.0,7069.0,5.0,5.0
22664,101158.0,17818.0,5.0,5.0
22665,101381.0,44805.0,5.0,5.0
22666,101513.0,4388.0,5.0,5.0
22667,101565.0,40251.0,5.0,5.0
22668,101573.0,56977.0,5.0,5.0
22669,101573.0,216747.0,5.0,5.0
22670,101582.0,192703.0,5.0,5.0
22671,101601.0,18026.0,5.0,5.0
22672,101640.0,13745.0,5.0,5.0
22673,101721.0,2951.0,5.0,5.0
22674,101767.0,30499.0,5.0,5.0
22675,101789.0,8605.0,5.0,5.0
22676,101816.0,30104.0,5.0,5.0
22677,102125.0,33013.0,5.0,5.0
22678,102136.0,38393.0,5.0,5.0
22679,102273.0,90620.0,5.0,5.0
22680,102452.0,11777.0,5.0,5.0
22681,102480.0,2548.0,5.0,5.0
22682,102556.0,49026.0,5.0,5.0
22683,102696.0,20112.0,5.0,5.0
22684,102833.0,9666.0,5.0,5.0
22685,102876.0,120413.0,5.0,5.0
22686,102934.0,31956.0,5.0,5.0
22687,102993.0,874.0,5.0,5.0
22688,102993.0,146144.0,5.0,5.0
22689,103079.0,41462.0,5.0,5.0
22690,103122.0,186144.0,5.0,5.0
22691,103202.0,120586.0,5.0,5.0
22692,103209.0,223611.0,5.0,5.0
22693,103276.0,20314.0,5.0,5.0
22694,103415.0,55963.0,5.0,5.0
22695,103431.0,37877.0,5.0,5.0
22696,103514.0,79217.0,5.0,5.0
22697,103516.0,8984.0,5.0,5.0
22698,103516.0,39745.0,5.0,5.0
22699,103583.0,14326.0,5.0,5.0
22700,103647.0,205443.0,5.0,5.0
22701,103773.0,132693.0,5.0,5.0
22702,103836.0,15938.0,5.0,5.0
22703,103910.0,6596.0,5.0,5.0
22704,103947.0,31628.0,5.0,5.0
22705,103960.0,9778.0,5.0,5.0
22706,104176.0,44995.0,5.0,5.0
22707,104419.0,29646.0,5.0,5.0
22708,104419.0,49983.0,5.0,5.0
22709,104469.0,178334.0,5.0,5.0
22710,104472.0,34633.0,5.0,5.0
22711,104585.0,248269.0,5.0,5.0
22712,104589.0,179.0,5.0,5.0
22713,104589.0,2189.0,5.0,5.0
22714,104606.0,32584.0,5.0,5.0
22715,104606.0,37155.0,5.0,5.0
22716,104664.0,108167.0,5.0,5.0
22717,104710.0,96554.0,5.0,5.0
22718,104736.0,10309.0,5.0,5.0
22719,104736.0,25927.0,5.0,5.0
22720,105109.0,23866.0,5.0,5.0
22721,105134.0,42815.0,5.0,5.0
22722,105174.0,47393.0,5.0,5.0
22723,105255.0,50765.0,5.0,5.0
22724,105325.0,47869.0,5.0,5.0
22725,105364.0,1767.0,5.0,5.0
22726,105374.0,220600.0,5.0,5.0
22727,105381.0,28006.0,5.0,5.0
22728,105562.0,165332.0,5.0,5.0
22729,105637.0,36994.0,5.0,5.0
22730,105719.0,30738.0,5.0,5.0
22731,105911.0,45987.0,5.0,5.0
22732,105911.0,45988.0,5.0,5.0
22733,106052.0,9089.0,5.0,5.0
22734,106132.0,252746.0,5.0,5.0
22735,106204.0,50331.0,5.0,5.0
22736,106226.0,45479.0,5.0,5.0
22737,106392.0,7591.0,5.0,5.0
22738,106493.0,41171.0,5.0,5.0
22739,106497.0,46949.0,5.0,5.0
22740,106512.0,102876.0,5.0,5.0
22741,106547.0,238718.0,5.0,5.0
22742,106581.0,49995.0,5.0,5.0
22743,106892.0,17992.0,5.0,5.0
22744,107016.0,189536.0,5.0,5.0
22745,107022.0,73066.0,5.0,5.0
22746,107028.0,11065.0,5.0,5.0
22747,107103.0,979.0,5.0,5.0
22748,107103.0,155048.0,5.0,5.0
22749,107206.0,2103.0,5.0,5.0
22750,107350.0,37974.0,5.0,5.0
22751,107384.0,103516.0,5.0,5.0
22752,107577.0,41582.0,5.0,5.0
22753,107739.0,117595.0,5.0,5.0
22754,107901.0,4988.0,5.0,5.0
22755,107901.0,11065.0,5.0,5.0
22756,107976.0,49791.0,5.0,5.0
22757,108118.0,38751.0,5.0,5.0
22758,108167.0,6235.0,5.0,5.0
22759,108235.0,11426.0,5.0,5.0
22760,108235.0,17923.0,5.0,5.0
22761,108243.0,47248.0,5.0,5.0
22762,108353.0,25748.0,5.0,5.0
22763,108371.0,45711.0,5.0,5.0
22764,108374.0,14891.0,5.0,5.0
22765,108408.0,47760.0,5.0,5.0
22766,108446.0,32909.0,5.0,5.0
22767,108482.0,41094.0,5.0,5.0
22768,108567.0,28798.0,5.0,5.0
22769,108569.0,1498.0,5.0,5.0
22770,108621.0,9862.0,5.0,5.0
22771,108634.0,22272.0,5.0,5.0
22772,108794.0,12678.0,5.0,5.0
22773,108820.0,8964.0,5.0,5.0
22774,108937.0,223276.0,5.0,5.0
22775,109009.0,137453.0,5.0,5.0
22776,109048.0,105719.0,5.0,5.0
22777,109178.0,8116.0,5.0,5.0
22778,109186.0,13726.0,5.0,5.0
22779,109240.0,13745.0,5.0,5.0
22780,109334.0,50375.0,5.0,5.0
22781,109337.0,17921.0,5.0,5.0
22782,109523.0,1114.0,5.0,5.0
22783,109674.0,10756.0,5.0,5.0
22784,109760.0,19715.0,5.0,5.0
22785,109971.0,14766.0,5.0,5.0
22786,110010.0,8582.0,5.0,5.0
22787,110010.0,30347.0,5.0,5.0
22788,110143.0,250473.0,5.0,5.0
22789,110153.0,45832.0,5.0,5.0
22790,110153.0,100449.0,5.0,5.0
22791,110160.0,38876.0,5.0,5.0
22792,110165.0,6793.0,5.0,5.0
22793,110166.0,92884.0,5.0,5.0
22794,110223.0,31625.0,5.0,5.0
22795,110298.0,46210.0,5.0,5.0
22796,110383.0,11652.0,5.0,5.0
22797,110383.0,16324.0,5.0,5.0
22798,110404.0,232190.0,5.0,5.0
22799,110479.0,122964.0,5.0,5.0
22800,110584.0,24884.0,5.0,5.0
22801,110617.0,114820.0,5.0,5.0
22802,110660.0,143717.0,5.0,5.0
22803,110661.0,124061.0,5.0,5.0
22804,110736.0,34544.0,5.0,5.0
22805,110738.0,2837.0,5.0,5.0
22806,110782.0,50145.0,5.0,5.0
22807,110782.0,64243.0,5.0,5.0
22808,110820.0,18556.0,5.0,5.0
22809,110883.0,5891.0,5.0,5.0
22810,110993.0,32217.0,5.0,5.0
22811,111000.0,187398.0,5.0,5.0
22812,111009.0,19542.0,5.0,5.0
22813,111089.0,26789.0,5.0,5.0
22814,111103.0,7182.0,5.0,5.0
22815,111159.0,51101.0,5.0,5.0
22816,111176.0,9987.0,5.0,5.0
22817,111263.0,4566.0,5.0,5.0
22818,111263.0,137831.0,5.0,5.0
22819,111332.0,351.0,5.0,5.0
22820,111434.0,155674.0,5.0,5.0
22821,111434.0,178997.0,5.0,5.0
22822,111493.0,45936.0,5.0,5.0
22823,111536.0,17152.0,5.0,5.0
22824,111595.0,199962.0,5.0,5.0
22825,111597.0,2716.0,5.0,5.0
22826,111599.0,48251.0,5.0,5.0
22827,111613.0,48282.0,5.0,5.0
22828,111626.0,31365.0,5.0,5.0
22829,111665.0,13625.0,5.0,5.0
22830,111665.0,43044.0,5.0,5.0
22831,111905.0,10732.0,5.0,5.0
22832,111917.0,50720.0,5.0,5.0
22833,111972.0,42557.0,5.0,5.0
22834,111975.0,38236.0,5.0,5.0
22835,111978.0,39838.0,5.0,5.0
22836,112081.0,99631.0,5.0,5.0
22837,112081.0,175169.0,5.0,5.0
22838,112208.0,44937.0,5.0,5.0
22839,112343.0,2379.0,5.0,5.0
22840,112343.0,38240.0,5.0,5.0
22841,112355.0,86608.0,5.0,5.0
22842,112358.0,41773.0,5.0,5.0
22843,112387.0,29850.0,5.0,5.0
22844,112464.0,45056.0,5.0,5.0
22845,112497.0,5986.0,5.0,5.0
22846,112601.0,7604.0,5.0,5.0
22847,112659.0,21202.0,5.0,5.0
22848,112805.0,23813.0,5.0,5.0
22849,112917.0,17617.0,5.0,5.0
22850,112917.0,220600.0,5.0,5.0
22851,112966.0,4299.0,5.0,5.0
22852,112966.0,4595.0,5.0,5.0
22853,112966.0,6331.0,5.0,5.0
22854,112966.0,229760.0,5.0,5.0
22855,113087.0,35957.0,5.0,5.0
22856,113234.0,168476.0,5.0,5.0
22857,113236.0,26366.0,5.0,5.0
22858,113265.0,28532.0,5.0,5.0
22859,113313.0,37701.0,5.0,5.0
22860,113355.0,10109.0,5.0,5.0
22861,113358.0,20796.0,5.0,5.0
22862,113360.0,37343.0,5.0,5.0
22863,113414.0,17135.0,5.0,5.0
22864,113432.0,224477.0,5.0,5.0
22865,113463.0,2471.0,5.0,5.0
22866,113463.0,3893.0,5.0,5.0
22867,113463.0,197494.0,5.0,5.0
22868,113523.0,7458.0,5.0,5.0
22869,113600.0,64720.0,5.0,5.0
22870,113724.0,22563.0,5.0,5.0
22871,113724.0,193831.0,5.0,5.0
22872,113725.0,2271.0,5.0,5.0
22873,113797.0,23284.0,5.0,5.0
22874,113950.0,23015.0,5.0,5.0
22875,113975.0,10898.0,5.0,5.0
22876,114017.0,4743.0,5.0,5.0
22877,114124.0,32910.0,5.0,5.0
22878,114169.0,1574.0,5.0,5.0
22879,114315.0,87344.0,5.0,5.0
22880,114318.0,20460.0,5.0,5.0
22881,114341.0,29449.0,5.0,5.0
22882,114397.0,46109.0,5.0,5.0
22883,114468.0,125786.0,5.0,5.0
22884,114545.0,35900.0,5.0,5.0
22885,114589.0,5729.0,5.0,5.0
22886,114774.0,29173.0,5.0,5.0
22887,114815.0,192691.0,5.0,5.0
22888,114820.0,39259.0,5.0,5.0
22889,115092.0,14934.0,5.0,5.0
22890,115092.0,49067.0,5.0,5.0
22891,115100.0,34479.0,5.0,5.0
22892,115418.0,1043.0,5.0,5.0
22893,115493.0,3401.0,5.0,5.0
22894,115511.0,7202.0,5.0,5.0
22895,115549.0,171620.0,5.0,5.0
22896,115721.0,23871.0,5.0,5.0
22897,115962.0,33257.0,5.0,5.0
22898,116027.0,51214.0,5.0,5.0
22899,116049.0,160201.0,5.0,5.0
22900,116093.0,9660.0,5.0,5.0
22901,116246.0,35373.0,5.0,5.0
22902,116247.0,37758.0,5.0,5.0
22903,116247.0,211974.0,5.0,5.0
22904,116289.0,112081.0,5.0,5.0
22905,116295.0,232945.0,5.0,5.0
22906,116331.0,50787.0,5.0,5.0
22907,116364.0,3422.0,5.0,5.0
22908,116448.0,4273.0,5.0,5.0
22909,116448.0,23863.0,5.0,5.0
22910,116664.0,255369.0,5.0,5.0
22911,116680.0,110165.0,5.0,5.0
22912,116848.0,42491.0,5.0,5.0
22913,117062.0,18043.0,5.0,5.0
22914,117202.0,29519.0,5.0,5.0
22915,117252.0,133215.0,5.0,5.0
22916,117337.0,25711.0,5.0,5.0
22917,117337.0,125334.0,5.0,5.0
22918,117340.0,3401.0,5.0,5.0
22919,117491.0,22169.0,5.0,5.0
22920,117595.0,1573.0,5.0,5.0
22921,117698.0,37164.0,5.0,5.0
22922,117703.0,4570.0,5.0,5.0
22923,117707.0,25380.0,5.0,5.0
22924,117721.0,133261.0,5.0,5.0
22925,117764.0,7217.0,5.0,5.0
22926,117912.0,8883.0,5.0,5.0
22927,118060.0,161642.0,5.0,5.0
22928,118083.0,10760.0,5.0,5.0
22929,118091.0,30661.0,5.0,5.0
22930,118119.0,25110.0,5.0,5.0
22931,118186.0,23612.0,5.0,5.0
22932,118289.0,66730.0,5.0,5.0
22933,118310.0,1536.0,5.0,5.0
22934,118331.0,29522.0,5.0,5.0
22935,118425.0,8984.0,5.0,5.0
22936,118425.0,167809.0,5.0,5.0
22937,118435.0,25213.0,5.0,5.0
22938,118571.0,36627.0,5.0,5.0
22939,118571.0,218205.0,5.0,5.0
22940,118591.0,3482.0,5.0,5.0
22941,118591.0,13502.0,5.0,5.0
22942,118591.0,95269.0,5.0,5.0
22943,118593.0,36991.0,5.0,5.0
22944,118725.0,47845.0,5.0,5.0
22945,118789.0,156395.0,5.0,5.0
22946,118808.0,197021.0,5.0,5.0
22947,118847.0,23335.0,5.0,5.0
22948,118886.0,26864.0,5.0,5.0
22949,118886.0,36886.0,5.0,5.0
22950,118932.0,2069.0,5.0,5.0
22951,118932.0,124886.0,5.0,5.0
22952,119054.0,42462.0,5.0,5.0
22953,119065.0,29635.0,5.0,5.0
22954,119104.0,23540.0,5.0,5.0
22955,119163.0,2676.0,5.0,5.0
22956,119163.0,44248.0,5.0,5.0
22957,119255.0,39602.0,5.0,5.0
22958,119262.0,14738.0,5.0,5.0
22959,119263.0,31768.0,5.0,5.0
22960,119566.0,74813.0,5.0,5.0
22961,119597.0,182128.0,5.0,5.0
22962,119718.0,25067.0,5.0,5.0
22963,119751.0,31168.0,5.0,5.0
22964,119807.0,23547.0,5.0,5.0
22965,119818.0,32131.0,5.0,5.0
22966,119834.0,220880.0,5.0,5.0
22967,119880.0,24798.0,5.0,5.0
22968,119950.0,39314.0,5.0,5.0
22969,119982.0,133233.0,5.0,5.0
22970,120279.0,51377.0,5.0,5.0
22971,120293.0,39838.0,5.0,5.0
22972,120293.0,92603.0,5.0,5.0
22973,120293.0,221025.0,5.0,5.0
22974,120301.0,22884.0,5.0,5.0
22975,120342.0,1083.0,5.0,5.0
22976,120395.0,53772.0,5.0,5.0
22977,120397.0,45306.0,5.0,5.0
22978,120413.0,19109.0,5.0,5.0
22979,120413.0,27021.0,5.0,5.0
22980,120413.0,191229.0,5.0,5.0
22981,120586.0,110617.0,5.0,5.0
22982,120656.0,3400.0,5.0,5.0
22983,120808.0,193771.0,5.0,5.0
22984,120879.0,24350.0,5.0,5.0
22985,120879.0,47124.0,5.0,5.0
22986,120886.0,35243.0,5.0,5.0
22987,120897.0,20420.0,5.0,5.0
22988,121011.0,36334.0,5.0,5.0
22989,121038.0,23334.0,5.0,5.0
22990,121038.0,27585.0,5.0,5.0
